,score_tmdb,votes_tmdb,votes_ml,score_ml,popularity,january,february,march,april,may,june,july,august,september,october,november,december
2895,5.7,79,160,2.628125,8.997,0,0,0,0,0,0,0,0,1,0,0,0
2896,6.4,157,146,2.8801369863013697,7.357,0,1,0,0,0,0,0,0,0,0,0,0
2897,7.2,206,2012,3.8195825049701786,5.354,0,0,0,0,0,0,0,0,0,1,0,0
2898,7.1,141,249,3.5983935742971886,5.479,0,0,0,0,0,0,0,0,0,1,0,0
2899,6.3,103,347,3.3429394812680115,5.154,0,0,0,1,0,0,0,0,0,0,0,0
2900,5.8,91,199,2.728643216080402,5.403,0,0,0,0,0,0,0,0,0,0,0,1
2901,7.4,142,537,3.75512104283054,6.85,0,0,0,1,0,0,0,0,0,0,0,0
2902,7.1,605,2010,3.6572139303482585,11.405,0,0,0,0,0,0,0,1,0,0,0,0
2903,6.7,385,1126,3.4365008880994665,6.938,0,0,0,0,1,0,0,0,0,0,0,0
2904,6.4,560,2209,3.2093707559981888,7.01,0,0,0,0,0,1,0,0,0,0,0,0
2905,6.4,264,580,3.2560344827586207,6.2589999999999995,0,0,0,0,0,0,1,0,0,0,0,0
2906,7.5,1030,8975,3.898941504178273,10.702,0,0,0,0,0,0,1,0,0,0,0,0
2907,6.7,9,26,2.8269230769230766,1.205,0,0,0,0,1,0,0,0,0,0,0,0
2908,6.1,233,1176,3.0059523809523814,7.188,0,0,0,0,0,0,0,1,0,0,0,0
2909,5.9,204,843,2.8991696322657177,7.865,0,0,0,0,0,1,0,0,0,0,0,0
2910,6.9,61,102,3.3235294117647056,3.8280000000000003,0,0,0,0,0,1,0,0,0,0,0,0
2911,6.7,6,28,3.1428571428571432,1.107,0,0,0,0,0,0,0,0,0,1,0,0
2912,5.2,215,518,2.083976833976834,6.965,1,0,0,0,0,0,0,0,0,0,0,0
2913,5.5,30,167,3.1766467065868262,2.7030000000000003,0,0,0,1,0,0,0,0,0,0,0,0
2914,7.1,378,1752,3.632705479452055,6.945,0,0,0,0,0,0,0,0,0,0,0,1
2915,5.7,16,70,2.592857142857143,1.959,0,1,0,0,0,0,0,0,0,0,0,0
2916,7.4,4,22,3.704545454545455,0.758,0,0,0,0,0,0,0,0,0,1,0,0
2917,6.8,138,1770,3.464689265536723,5.9270000000000005,1,0,0,0,0,0,0,0,0,0,0,0
2918,6.1,560,564,2.649822695035461,5.82,0,0,0,0,0,0,0,0,0,0,1,0
2919,7.4,3206,16660,3.6719087635054017,11.107000000000001,0,0,0,0,0,0,0,0,0,0,0,1
2920,7.7,3619,18598,3.804683299279493,11.48,0,0,0,0,0,0,0,0,0,0,0,1
2921,5.8,72,97,2.6391752577319587,5.62,0,0,0,0,0,0,0,0,0,0,0,1
2922,6.5,690,3952,3.4705212550607287,6.936,0,0,0,0,0,0,0,0,0,0,0,1
2923,5.2,311,1389,2.7091432685385173,7.204,0,0,0,0,0,0,0,0,0,0,0,1
2924,6.6,698,2434,3.5084223500410845,9.199,0,0,0,0,0,0,0,1,0,0,0,0
2925,8.4,12467,57378,4.1028530098644085,31.467,0,0,0,0,0,0,0,0,0,0,0,1
2926,6.8,826,2814,3.199893390191898,6.306,0,0,0,0,0,0,0,0,0,0,0,1
2927,6.6,154,1509,3.4970178926441347,6.617999999999999,0,0,0,0,0,0,0,0,1,0,0,0
2928,7.1,314,2741,3.699197373221452,9.021,0,0,0,0,0,0,0,0,0,0,0,1
2929,6.2,1411,2259,2.823373173970784,7.046,0,0,0,0,0,0,0,0,0,0,0,1
2930,6.9,863,4341,3.5256853259617595,7.267,0,0,0,0,0,0,0,0,0,0,0,1
2931,6.1,872,3535,3.251202263083451,7.046,0,0,0,0,0,0,0,0,0,0,0,1
2932,7.1,1288,1713,3.3861646234676006,7.649,0,0,0,0,0,0,0,0,0,0,0,1
2933,5.3,40,262,3.1469465648854964,2.025,0,0,0,0,0,0,0,0,1,0,0,0
2934,6.5,33,197,3.248730964467005,3.0410000000000004,0,0,0,0,0,0,0,1,0,0,0,0
2935,6.0,38,79,3.0189873417721516,4.126,0,0,0,0,0,0,0,0,0,1,0,0
2936,6.2,275,597,3.1490787269681744,5.992999999999999,1,0,0,0,0,0,0,0,0,0,0,0
2937,5.9,1363,4085,2.9439412484700123,9.37,1,0,0,0,0,0,0,0,0,0,0,0
2938,4.6,216,379,2.0949868073878632,6.6339999999999995,1,0,0,0,0,0,0,0,0,0,0,0
2939,6.9,23,79,2.9556962025316458,1.8559999999999999,0,0,0,0,0,0,0,0,1,0,0,0
2940,3.5,6,33,2.227272727272727,0.884,0,1,0,0,0,0,0,0,0,0,0,0
2941,5.8,23,47,2.6808510638297878,1.926,0,0,0,0,0,0,0,0,1,0,0,0
2942,2.9,7,82,1.7621951219512195,0.9259999999999999,1,0,0,0,0,0,0,0,0,0,0,0
2943,5.5,19,86,2.3546511627906983,1.8019999999999998,0,0,1,0,0,0,0,0,0,0,0,0
2944,6.6,61,59,3.0254237288135597,4.176,0,0,0,0,0,0,0,1,0,0,0,0
2945,6.3,96,643,2.6881804043545876,6.607,0,0,0,0,0,0,1,0,0,0,0,0
2946,5.4,58,211,2.542654028436019,5.0360000000000005,0,0,0,0,0,0,0,0,1,0,0,0
2947,5.0,256,824,2.416868932038835,5.692,0,0,0,0,0,0,1,0,0,0,0,0
2948,5.8,24,83,2.789156626506024,2.577,0,0,0,0,0,0,0,0,1,0,0,0
2949,7.5,3603,16342,3.711357239016032,15.001,1,0,0,0,0,0,0,0,0,0,0,0
2950,5.6,271,927,2.8398058252427183,5.162999999999999,1,0,0,0,0,0,0,0,0,0,0,0
2951,5.0,116,408,2.5612745098039214,5.65,1,0,0,0,0,0,0,0,0,0,0,0
2952,5.6,226,496,2.8659274193548385,6.521,1,0,0,0,0,0,0,0,0,0,0,0
2953,5.2,125,337,2.2077151335311567,6.046,1,0,0,0,0,0,0,0,0,0,0,0
2954,7.1,105,297,3.589225589225589,6.752999999999999,0,0,0,0,0,0,1,0,0,0,0,0
2955,5.2,133,154,2.6785714285714284,6.971,0,1,0,0,0,0,0,0,0,0,0,0
2956,7.1,251,2425,3.7542268041237112,5.735,0,1,0,0,0,0,0,0,0,0,0,0
2957,7.2,1372,1738,3.6582278481012658,10.543,0,0,0,0,0,0,0,0,1,0,0,0
2958,5.4,12,47,2.4680851063829787,0.8079999999999999,0,0,0,1,0,0,0,0,0,0,0,0
2959,5.3,12,23,2.9565217391304346,2.279,0,0,1,0,0,0,0,0,0,0,0,0
2960,5.7,14,62,2.919354838709677,1.3030000000000002,1,0,0,0,0,0,0,0,0,0,0,0
2961,5.0,2,11,2.863636363636364,0.6,0,0,1,0,0,0,0,0,0,0,0,0
2962,5.1,21,45,2.6333333333333333,1.693,0,0,0,0,0,0,0,0,1,0,0,0
2963,5.4,7,13,2.6923076923076925,1.393,0,0,0,0,0,0,0,0,1,0,0,0
2964,6.3,70,147,2.8843537414965987,4.62,0,0,0,0,0,0,0,0,0,0,0,1
2965,6.4,695,2568,3.4375,6.204,0,0,0,0,0,0,0,1,0,0,0,0
2966,7.3,18,172,3.6162790697674416,2.721,0,0,0,0,0,0,0,0,0,1,0,0
2967,6.7,3786,11210,3.2937109723461195,13.332,0,1,0,0,0,0,0,0,0,0,0,0
2968,5.1,76,538,2.545539033457249,4.394,0,1,0,0,0,0,0,0,0,0,0,0
2969,6.1,68,328,3.2530487804878048,4.667,0,1,0,0,0,0,0,0,0,0,0,0
2970,5.6,275,375,2.5773333333333333,7.917999999999999,0,0,0,0,0,1,0,0,0,0,0,0
2971,4.8,50,142,2.3626760563380285,4.46,0,0,0,0,1,0,0,0,0,0,0,0
2972,5.3,455,684,2.5248538011695905,8.434,0,1,0,0,0,0,0,0,0,0,0,0
2973,6.5,1134,3523,3.287397104740278,10.933,0,1,0,0,0,0,0,0,0,0,0,0
2974,7.0,1580,4643,3.1572259315098,10.550999999999998,0,1,0,0,0,0,0,0,0,0,0,0
2975,5.1,163,538,2.508364312267658,6.181,0,1,0,0,0,0,0,0,0,0,0,0
2976,6.2,290,555,2.968468468468469,7.515,0,1,0,0,0,0,0,0,0,0,0,0
2977,5.3,214,368,2.588315217391304,6.795,0,1,0,0,0,0,0,0,0,0,0,0
2978,6.5,507,2161,3.3167515039333644,10.078,0,0,1,0,0,0,0,0,0,0,0,0
2979,5.7,1122,4896,2.9446486928104574,9.972999999999999,0,0,1,0,0,0,0,0,0,0,0,0
2980,5.5,22,49,2.6020408163265305,1.36,0,0,0,0,0,0,0,0,0,1,0,0
2981,5.1,266,463,2.208423326133909,8.351,0,0,1,0,0,0,0,0,0,0,0,0
2982,6.3,1411,3597,3.3020572699471784,13.765999999999998,0,0,0,1,0,0,0,0,0,0,0,0
2983,6.6,1769,4117,3.2069468059266457,10.33,0,0,1,0,0,0,0,0,0,0,0,0
2984,6.3,161,1067,3.4058106841611995,7.017,0,0,1,0,0,0,0,0,0,0,0,0
2985,4.8,32,146,2.1404109589041096,2.351,0,0,0,1,0,0,0,0,0,0,0,0
2986,5.8,126,448,3.1149553571428568,6.396,0,0,1,0,0,0,0,0,0,0,0,0
2987,3.5,4,75,2.353333333333333,1.5730000000000002,0,0,0,1,0,0,0,0,0,0,0,0
2988,6.9,1755,5934,3.5848500168520383,8.927,0,0,1,0,0,0,0,0,0,0,0,0
2989,8.1,6941,35064,4.073479922427561,13.855,0,0,1,0,0,0,0,0,0,0,0,0
2990,6.1,575,1265,3.0984189723320164,8.248,0,0,1,0,0,0,0,0,0,0,0,0
2991,6.4,65,461,3.4425162689804774,4.54,0,0,0,0,0,0,0,1,0,0,0,0
2992,5.9,502,1671,3.0819868342309995,7.6370000000000005,0,0,1,0,0,0,0,0,0,0,0,0
2993,6.1,712,2788,3.0191893830703016,7.478,0,0,1,0,0,0,0,0,0,0,0,0
2994,5.6,1130,1104,2.247735507246377,11.07,0,0,1,0,0,0,0,0,0,0,0,0
2995,7.8,1116,4180,3.8534688995215314,7.96,0,0,0,0,1,0,0,0,0,0,0,0
2996,6.2,177,305,3.0524590163934424,6.215,0,0,1,0,0,0,0,0,0,0,0,0
2997,6.6,3743,9694,3.3044666804208793,12.867,0,0,0,1,0,0,0,0,0,0,0,0
2998,5.9,890,446,2.6692825112107625,10.478,0,0,0,1,0,0,0,0,0,0,0,0
2999,6.0,603,1251,3.020783373301359,7.815,0,0,0,1,0,0,0,0,0,0,0,0
3000,6.6,141,469,3.565031982942431,6.989,1,0,0,0,0,0,0,0,0,0,0,0
3001,4.5,57,110,2.263636363636364,4.156000000000001,0,0,0,1,0,0,0,0,0,0,0,0
3002,5.9,145,522,2.9530651340996164,7.09,0,0,0,1,0,0,0,0,0,0,0,0
3003,6.1,873,1818,3.2777777777777777,9.889,0,0,0,1,0,0,0,0,0,0,0,0
3004,5.6,442,1243,2.8069187449718425,7.93,0,0,0,1,0,0,0,0,0,0,0,0
3005,7.1,531,467,3.747323340471092,6.928,0,1,0,0,0,0,0,0,0,0,0,0
3006,6.2,98,183,3.1885245901639343,4.695,0,0,0,0,1,0,0,0,0,0,0,0
3007,5.9,7,22,2.9090909090909087,0.8859999999999999,0,0,0,0,0,0,0,0,1,0,0,0
3008,6.3,42,215,3.13953488372093,2.886,0,0,0,1,0,0,0,0,0,0,0,0
3009,7.8,6947,29990,3.8210736912304104,16.607,0,0,0,1,0,0,0,0,0,0,0,0
3010,6.1,1290,2573,3.054799844539448,9.433,0,0,0,1,0,0,0,0,0,0,0,0
3011,5.9,73,245,3.1428571428571432,4.717,0,0,0,0,0,0,0,0,1,0,0,0
3012,6.5,2470,5605,3.093398751115076,17.522000000000002,0,0,0,1,0,0,0,0,0,0,0,0
3013,7.4,2408,7979,3.8044867777917033,13.385,0,0,0,1,0,0,0,0,0,0,0,0
3014,4.8,238,660,2.337121212121212,6.4670000000000005,0,0,0,1,0,0,0,0,0,0,0,0
3015,4.8,203,526,2.415399239543726,5.968999999999999,0,0,0,1,0,0,0,0,0,0,0,0
3016,7.1,4474,9189,3.550767221678093,14.798,0,0,0,1,0,0,0,0,0,0,0,0
3017,5.8,378,315,2.4063492063492062,6.215,0,0,0,0,1,0,0,0,0,0,0,0
3018,6.1,2863,6152,2.834362808842653,16.18,0,0,0,0,1,0,0,0,0,0,0,0
3019,7.0,5040,10967,3.3482264976748426,15.23,0,0,0,0,1,0,0,0,0,0,0,0
3020,7.4,196,365,3.708219178082192,5.8870000000000005,0,0,1,0,0,0,0,0,0,0,0,0
3021,7.1,382,1946,3.5439362795477902,7.136,0,0,0,0,0,0,0,0,1,0,0,0
3022,6.1,31,40,3.275,3.159,0,0,0,0,0,0,0,1,0,0,0,0
3023,7.1,8,3,3.6666666666666665,0.6,0,0,1,0,0,0,0,0,0,0,0,0
3024,6.4,6,435,3.944827586206896,0.8,0,0,1,0,0,0,0,0,0,0,0,0
3025,7.8,175,470,3.835106382978724,6.94,0,0,0,0,1,0,0,0,0,0,0,0
3026,6.6,69,324,3.310185185185185,5.303999999999999,0,0,0,0,0,0,0,0,1,0,0,0
3027,6.7,10,240,3.83125,1.26,0,1,0,0,0,0,0,0,0,0,0,0
3028,5.5,57,99,2.7979797979797985,4.202,0,0,0,0,0,0,0,0,0,1,0,0
3029,6.9,53,129,3.449612403100775,3.719,0,1,0,0,0,0,0,0,0,0,0,0
3030,6.4,56,120,3.245833333333333,7.12,0,0,0,0,0,0,0,0,0,1,0,0
3031,7.5,409,1020,3.6137254901960794,7.037000000000001,0,1,0,0,0,0,0,0,0,0,0,0
3032,6.4,145,668,3.42814371257485,5.029,0,0,0,0,0,0,0,0,1,0,0,0
3033,5.8,93,153,2.7973856209150325,5.734,0,0,0,0,1,0,0,0,0,0,0,0
3034,6.0,112,248,2.868951612903226,5.619,0,0,0,0,0,0,0,1,0,0,0,0
3035,6.7,44,154,3.3279220779220777,3.12,0,0,0,0,0,0,0,0,0,0,1,0
3036,7.3,65,350,3.7428571428571433,4.301,0,0,1,0,0,0,0,0,0,0,0,0
3037,5.2,621,1811,2.0590833793484262,9.032,0,0,0,0,0,0,0,0,0,0,0,1
3038,5.6,141,274,2.56934306569343,5.9479999999999995,0,1,0,0,0,0,0,0,0,0,0,0
3039,5.3,41,217,2.8456221198156677,2.728,0,1,0,0,0,0,0,0,0,0,0,0
3040,5.1,45,77,2.3506493506493507,2.722,0,0,0,0,0,0,0,0,0,0,1,0
3041,4.6,181,302,1.991721854304636,5.734,0,1,0,0,0,0,0,0,0,0,0,0
3042,6.6,90,163,3.3588957055214723,5.058,1,0,0,0,0,0,0,0,0,0,0,0
3043,5.6,15,48,2.770833333333333,1.7930000000000001,0,0,0,0,0,0,1,0,0,0,0,0
3044,7.4,67,324,3.6820987654320985,3.66,0,0,0,0,0,1,0,0,0,0,0,0
3045,8.3,194,548,3.994525547445256,6.0729999999999995,0,0,0,0,1,0,0,0,0,0,0,0
3046,5.6,13,27,2.333333333333333,1.08,0,0,0,0,0,0,0,0,1,0,0,0
3047,6.0,152,400,3.065,8.421,1,0,0,0,0,0,0,0,0,0,0,0
3048,4.8,28,102,2.813725490196078,1.6680000000000001,0,0,0,0,0,0,0,0,0,0,0,1
3049,6.4,132,371,3.3530997304582213,8.423,1,0,0,0,0,0,0,0,0,0,0,0
3050,6.6,28,224,3.7053571428571432,3.345,0,0,0,0,0,0,0,0,0,1,0,0
3051,7.0,3,19,3.4736842105263164,0.6,0,0,0,0,1,0,0,0,0,0,0,0
3052,4.3,9,52,3.0480769230769234,1.3319999999999999,0,0,0,0,0,1,0,0,0,0,0,0
3053,6.4,8,121,3.6198347107438016,0.883,0,0,0,0,0,0,0,0,1,0,0,0
3054,6.8,50,180,3.488888888888889,3.3310000000000004,0,0,0,0,1,0,0,0,0,0,0,0
3055,6.4,230,317,3.0126182965299684,6.197,0,0,0,0,0,0,0,0,0,0,1,0
3056,6.0,2,13,3.2307692307692313,0.9,0,0,0,0,0,0,0,0,0,1,0,0
3057,6.3,163,319,3.2884012539184955,6.079,0,1,0,0,0,0,0,0,0,0,0,0
3058,7.8,714,2573,3.9714341235911386,6.785,0,0,0,0,0,0,0,0,0,0,0,1
3059,6.6,181,381,3.3871391076115485,6.292000000000001,0,0,0,0,0,1,0,0,0,0,0,0
3060,4.3,22,34,2.7205882352941178,2.068,0,0,0,0,1,0,0,0,0,0,0,0
3061,7.0,29,68,3.1544117647058822,2.103,0,0,0,0,0,0,0,0,0,1,0,0
3062,7.8,64,494,3.691295546558704,3.34,0,0,1,0,0,0,0,0,0,0,0,0
3063,7.6,162,648,3.846450617283951,5.337000000000001,0,0,0,0,0,1,0,0,0,0,0,0
3064,7.8,420,2291,3.999563509384548,7.062,0,0,0,0,0,0,0,0,1,0,0,0
3065,6.3,59,110,3.1727272727272733,5.425,0,0,0,0,0,0,0,1,0,0,0,0
3066,6.4,28,108,3.310185185185185,1.517,0,0,0,1,0,0,0,0,0,0,0,0
3067,5.3,3,15,2.7,0.802,0,0,0,1,0,0,0,0,0,0,0,0
3068,6.6,24,87,2.9885057471264367,2.995,0,0,0,1,0,0,0,0,0,0,0,0
3069,6.6,171,460,3.2456521739130437,8.029,0,0,0,0,0,0,0,1,0,0,0,0
3070,5.3,84,155,2.6129032258064515,4.4030000000000005,0,0,0,0,0,1,0,0,0,0,0,0
3071,6.2,25,67,3.238805970149253,2.253,0,0,0,0,0,0,0,0,1,0,0,0
3072,5.2,71,106,2.3349056603773586,7.6339999999999995,0,0,0,0,0,0,0,1,0,0,0,0
3073,7.0,125,268,3.2089552238805967,5.58,0,0,1,0,0,0,0,0,0,0,0,0
3074,6.6,12,23,3.1304347826086962,2.405,0,0,0,0,0,0,0,0,0,0,1,0
3075,5.6,8,80,3.45,1.2570000000000001,0,0,0,0,0,0,0,0,0,1,0,0
3076,6.6,8,37,3.256756756756757,1.45,0,0,0,1,0,0,0,0,0,0,0,0
3077,7.6,248,917,3.9711014176663033,6.141,0,0,0,0,0,0,0,0,0,1,0,0
3078,6.1,43,3853,3.914092914611991,3.516,0,0,1,0,0,0,0,0,0,0,0,0
3079,6.6,58,162,3.2592592592592586,2.889,0,0,0,0,0,0,0,0,0,0,1,0
3080,6.9,61,479,3.5031315240083507,4.524,0,0,0,0,0,0,0,0,0,0,0,1
3081,6.5,313,2007,3.260587942202292,7.731,0,0,0,0,0,0,0,0,0,0,0,1
3082,6.1,17,106,3.39622641509434,1.249,0,0,0,0,0,0,0,0,0,0,0,1
3083,7.4,45,164,3.615853658536585,2.7969999999999997,0,0,0,0,0,0,0,0,1,0,0,0
3084,6.7,338,734,3.3576294277929155,7.244,0,0,0,0,0,0,0,0,0,1,0,0
3085,4.6,22,69,2.4855072463768115,1.993,0,0,0,0,0,0,0,1,0,0,0,0
3086,7.2,304,720,3.7777777777777777,6.541,1,0,0,0,0,0,0,0,0,0,0,0
3087,7.9,45,114,3.7149122807017534,3.2430000000000003,0,0,0,0,0,0,0,1,0,0,0,0
3088,6.0,190,513,3.1267056530214425,6.32,0,0,1,0,0,0,0,0,0,0,0,0
3089,6.4,23,43,2.4418604651162794,2.496,0,0,0,0,1,0,0,0,0,0,0,0
3090,7.0,77,264,3.7215909090909087,4.086,0,0,0,0,0,0,0,0,0,1,0,0
3091,6.0,9,30,3.1166666666666667,1.6740000000000002,0,0,0,0,0,0,0,0,0,0,0,1
3092,6.9,5774,21573,3.487553886802948,18.62,0,0,0,0,1,0,0,0,0,0,0,0
3093,6.4,4085,11058,3.0547115210707183,10.122,0,0,0,0,1,0,0,0,0,0,0,0
3094,6.0,357,733,3.0723055934515693,7.506,0,0,0,0,1,0,0,0,0,0,0,0
3095,4.8,168,386,2.101036269430052,6.495,0,0,0,0,1,0,0,0,0,0,0,0
3096,7.3,19,328,3.602134146341464,2.75,1,0,0,0,0,0,0,0,0,0,0,0
3097,6.3,23,126,3.4444444444444446,1.982,1,0,0,0,0,0,0,0,0,0,0,0
3098,6.4,211,2782,3.5947160316319198,5.617999999999999,1,0,0,0,0,0,0,0,0,0,0,0
3099,6.4,70,145,3.303448275862069,4.454,0,0,0,0,0,0,0,1,0,0,0,0
3100,7.9,10842,23449,3.802976672779223,26.683000000000003,0,0,0,0,1,0,0,0,0,0,0,0
3101,6.4,2213,6032,3.3255139257294433,9.211,0,0,0,0,0,1,0,0,0,0,0,0
3102,5.4,1717,1704,2.23268779342723,12.899000000000001,0,0,0,0,0,1,0,0,0,0,0,0
3103,5.6,607,2591,2.685063681976071,7.041,0,0,0,0,0,1,0,0,0,0,0,0
3104,6.8,872,10549,3.339368660536544,6.416,0,0,0,0,0,1,0,0,0,0,0,0
3105,6.6,58,81,3.4938271604938267,3.3310000000000004,0,0,0,1,0,0,0,0,0,0,0,0
3106,6.4,32,177,3.42090395480226,2.307,0,0,0,0,0,0,1,0,0,0,0,0
3107,5.6,30,61,2.0819672131147544,2.693,0,0,0,0,0,0,0,1,0,0,0,0
3108,5.1,24,94,2.4627659574468086,2.112,0,0,0,0,0,0,0,0,0,0,1,0
3109,4.3,328,1087,1.8252069917203315,13.429,0,0,0,0,0,1,0,0,0,0,0,0
3110,6.3,5,37,3.0945945945945947,1.76,0,0,0,1,0,0,0,0,0,0,0,0
3111,6.7,22,96,3.5416666666666665,0.87,0,0,0,0,0,0,1,0,0,0,0,0
3112,6.0,12,37,2.8783783783783785,1.633,0,0,0,0,0,0,0,1,0,0,0,0
3113,6.5,38,43,3.3139534883720936,2.891,0,0,0,0,1,0,0,0,0,0,0,0
3114,5.8,7,6,3.0,1.099,0,0,0,0,0,0,0,0,1,0,0,0
3115,7.0,40,45,3.488888888888889,3.389,0,0,0,0,0,0,0,0,1,0,0,0
3116,6.7,158,1517,3.5632827949901116,6.242999999999999,0,0,0,0,0,0,0,0,1,0,0,0
3117,6.4,82,202,3.3688118811881185,5.827000000000001,0,0,0,0,0,0,0,1,0,0,0,0
3118,7.0,319,877,3.4857468643101477,7.282,0,1,0,0,0,0,0,0,0,0,0,0
3119,7.1,62,222,3.4166666666666665,4.013,0,0,0,1,0,0,0,0,0,0,0,0
3120,5.8,1212,1310,2.9068702290076334,15.627,0,0,0,0,0,1,0,0,0,0,0,0
3121,5.4,45,219,2.9566210045662102,3.346,0,0,0,0,1,0,0,0,0,0,0,0
3122,7.2,3518,10095,3.5900941059930664,15.452,0,0,0,0,0,1,0,0,0,0,0,0
3123,7.1,89,994,3.8958752515090542,4.945,0,0,0,0,1,0,0,0,0,0,0,0
3124,6.7,1421,2193,2.398996808025536,10.584000000000001,0,0,0,0,0,1,0,0,0,0,0,0
3125,6.0,87,490,3.403061224489796,4.9639999999999995,0,0,0,0,0,0,1,0,0,0,0,0
3126,7.8,5676,8801,3.7062833768889902,17.542,0,0,0,0,0,1,0,0,0,0,0,0
3127,7.1,396,180,3.4055555555555554,6.231,0,0,0,1,0,0,0,0,0,0,0,0
3128,6.3,53,353,3.1912181303116154,2.995,0,0,0,0,0,0,1,0,0,0,0,0
3129,6.4,7,9,1.9444444444444444,1.348,0,0,0,0,0,0,0,0,0,0,1,0
3130,6.5,35,221,3.7149321266968327,2.9419999999999997,0,0,0,0,1,0,0,0,0,0,0,0
3131,5.3,96,256,2.96484375,8.322000000000001,0,0,0,0,0,0,0,0,1,0,0,0
3132,6.3,66,87,3.0632183908045976,3.657,0,0,0,0,0,0,0,0,1,0,0,0
3133,7.0,158,168,3.3690476190476186,7.019,1,0,0,0,0,0,0,0,0,0,0,0
3134,6.5,1124,1283,3.5323460639127044,9.136000000000001,0,0,0,1,0,0,0,0,0,0,0,0
3135,5.6,668,535,3.1373831775700936,12.395999999999999,1,0,0,0,0,0,0,0,0,0,0,0
3136,7.9,326,1111,3.8739873987398736,6.331,0,0,0,0,0,0,0,0,0,0,0,1
3137,6.8,364,1210,3.296280991735537,7.32,0,0,0,0,0,0,0,0,0,0,0,1
3138,6.4,25,43,3.4302325581395348,2.263,0,0,0,0,0,0,1,0,0,0,0,0
3139,6.4,263,2752,3.476017441860465,8.607999999999999,0,0,0,0,0,1,0,0,0,0,0,0
3140,6.9,7480,21989,3.4534539997271363,7.416,0,0,0,0,0,1,0,0,0,0,0,0
3141,7.7,1298,5134,3.971367354888976,9.283999999999999,0,1,0,0,0,0,0,0,0,0,0,0
3142,5.7,98,282,2.9663120567375887,5.425,0,0,0,0,0,0,1,0,0,0,0,0
3143,6.2,1387,2933,3.0373337879304465,15.847000000000001,0,0,0,0,0,0,1,0,0,0,0,0
3144,6.8,2242,9450,3.478148148148148,10.49,0,0,0,0,0,0,1,0,0,0,0,0
3145,5.4,183,188,2.8696808510638303,5.825,0,0,0,0,0,0,1,0,0,0,0,0
3146,6.3,1539,1452,3.231404958677686,9.955,0,0,0,0,0,0,1,0,0,0,0,0
3147,6.8,6464,17848,3.4722097714029583,26.055,0,0,0,0,0,0,1,0,0,0,0,0
3148,7.3,164,2503,3.8288054334798236,5.702000000000001,1,0,0,0,0,0,0,0,0,0,0,0
3149,7.3,4147,21339,3.857678429167252,18.798,0,0,0,0,0,0,1,0,0,0,0,0
3150,4.4,1602,2325,1.8522580645161293,10.044,0,0,0,0,0,0,1,0,0,0,0,0
3151,6.9,73,330,3.466666666666667,4.455,0,0,0,0,0,0,1,0,0,0,0,0
3152,6.4,42,112,3.4017857142857144,2.471,0,0,1,0,0,0,0,0,0,0,0,0
3153,6.0,39,76,3.0263157894736836,3.161,1,0,0,0,0,0,0,0,0,0,0,0
3154,4.8,19,106,2.1556603773584904,3.181,0,0,0,0,0,0,0,1,0,0,0,0
3155,5.6,22,53,2.8773584905660377,3.552,0,0,0,0,0,0,0,0,0,1,0,0
3156,5.6,21,18,2.2777777777777777,1.778,0,0,0,0,1,0,0,0,0,0,0,0
3157,5.2,9,29,2.5172413793103448,1.795,0,0,0,0,0,0,0,0,1,0,0,0
3158,5.5,15,75,3.0,2.597,0,0,0,0,1,0,0,0,0,0,0,0
3159,5.8,37,191,2.4790575916230373,2.89,0,0,0,0,0,0,0,0,0,1,0,0
3160,4.8,11,34,2.9411764705882355,2.8080000000000003,0,0,0,0,0,0,0,0,0,0,1,0
3161,7.3,39,129,3.550387596899225,2.06,0,0,0,0,0,0,0,0,1,0,0,0
3162,4.8,14,56,2.383928571428572,1.7080000000000002,0,0,1,0,0,0,0,0,0,0,0,0
3163,6.3,671,3373,3.356804032018974,7.551,0,0,0,0,0,0,1,0,0,0,0,0
3164,4.6,137,288,2.2361111111111107,6.4479999999999995,0,0,0,0,0,0,1,0,0,0,0,0
3165,6.3,1907,7327,3.2304490241572266,9.655,0,0,0,0,0,0,1,0,0,0,0,0
3166,7.2,952,12323,3.7524953339284255,7.936,0,0,0,0,0,0,1,0,0,0,0,0
3167,7.1,2389,11286,3.683811802232855,12.331,0,0,0,0,0,0,0,1,0,0,0,0
3168,5.3,188,398,2.6256281407035176,6.06,0,0,0,0,0,0,0,1,0,0,0,0
3169,6.3,164,616,3.231331168831169,5.763,0,0,0,0,0,0,0,0,1,0,0,0
3170,6.8,13,60,3.2666666666666666,1.536,0,0,0,0,0,0,0,0,0,1,0,0
3171,7.5,40,44,3.6590909090909087,2.05,0,0,0,0,0,0,0,0,1,0,0,0
3172,6.5,1050,5535,3.443541102077688,12.042,0,0,0,0,1,0,0,0,0,0,0,0
3173,6.4,1555,1863,3.0480407944176062,20.383,0,0,0,0,0,0,0,1,0,0,0,0
3174,5.7,2041,5319,2.6332017296484302,11.069,0,0,0,0,0,0,0,1,0,0,0,0
3175,5.7,39,293,3.1996587030716723,4.29,1,0,0,0,0,0,0,0,0,0,0,0
3176,5.4,313,1084,2.8588560885608856,5.534,0,0,0,0,0,0,0,1,0,0,0,0
3177,5.0,314,719,2.396383866481224,7.417000000000001,0,0,0,0,0,0,0,1,0,0,0,0
3178,5.1,355,726,1.9331955922865012,9.176,0,0,0,0,0,0,0,1,0,0,0,0
