,tmdbId,budget,worldwide_gross,domestic_gross,popularity,score_tmdb,genre_popularity,runtime
2372,19085,120000.0,14904.0,14904.0,1.9480000000000002,5.3,44059.0,87
2373,10164,0.0,27575086.0,27627310.0,5.0969999999999995,5.5,22206.0,97
2374,28117,18000000.0,5546827.0,5546827.0,3.195,5.7,31696.0,96
2375,28384,20000000.0,0.0,10555619.0,5.968,7.1,37877.5,103
2376,26725,0.0,0.0,2278264.0,2.096,5.3,12810.333333333334,91
2377,17168,15000000.0,0.0,6419876.0,1.7369999999999999,5.2,32518.0,99
2378,56179,0.0,0.0,408839.0,1.954,7.3,44059.0,120
2379,13201,10000000.0,0.0,6044618.0,3.0260000000000002,5.4,44059.0,96
2380,9689,16000000.0,0.0,4839383.0,4.864,6.5,37877.5,112
2381,557,139000000.0,821708551.0,403706375.0,21.413,7.0,15857.75,121
2382,24767,0.0,0.0,21006361.0,4.508,6.2,13535.0,108
2383,33796,0.0,0.0,4011793.0,1.349,6.7,13535.0,136
2384,32221,7500000.0,6266621.0,6266621.0,4.156000000000001,6.6,44059.0,112
2385,12227,14000000.0,34793160.0,34793160.0,7.821000000000001,6.5,13535.0,107
2386,43643,0.0,0.0,8878839.0,2.266,5.7,10090.0,100
2387,10985,13000000.0,0.0,28972187.0,6.224,5.6,31696.0,88
2388,2251,50000000.0,119137784.0,52801000.0,9.73,6.4,32518.0,124
2389,20712,0.0,1008404.0,1008404.0,2.344,5.8,44059.0,85
2390,245,30000000.0,129000000.0,41385278.0,7.95,6.7,30376.666666666668,101
2391,1894,115000000.0,649398328.0,310675583.0,15.51,6.5,11197.5,142
2392,4012,1500000.0,416925.0,406035.0,6.315,7.1,44059.0,98
2393,9026,15000000.0,0.0,8378141.0,7.553999999999999,6.9,30376.666666666668,97
2394,1957,38000000.0,51801187.0,40007742.0,6.261,6.4,32518.0,115
2395,320,46000000.0,113714830.0,67355513.0,9.996,6.9,20759.2,118
2396,9023,80000000.0,122563539.0,73280117.0,11.475999999999999,7.6,7037.5,83
2397,27834,7000000.0,0.0,411034.0,2.381,6.0,44059.0,88
2398,17734,4500000.0,0.0,3288164.0,3.1839999999999997,6.6,44059.0,104
2399,4614,68000000.0,193000000.0,118907036.0,10.706,6.2,32518.0,124
2400,12277,25000000.0,41604473.0,38230435.0,7.41,5.5,31696.0,86
2401,15677,0.0,0.0,1083486.0,2.653,7.2,29717.0,100
2402,13153,10000000.0,14356479.0,14356479.0,4.428999999999999,6.2,19647.0,95
2403,3132,70000000.0,65977295.0,30160161.0,7.797000000000001,5.4,21353.0,116
2404,9583,27000000.0,0.0,69599016.0,6.254,6.1,37877.5,116
2405,13245,0.0,3786801.0,3786801.0,1.68,7.2,26024.0,172
2406,2501,60000000.0,214034224.0,121661683.0,19.5,7.4,15673.666666666666,119
2407,9637,84000000.0,275650703.0,153288182.0,13.564,5.6,13252.4,100
2408,12100,115000000.0,77628265.0,40914068.0,8.601,5.8,22617.0,134
2409,10394,0.0,0.0,30915.0,5.228,6.7,17780.0,103
2410,27052,0.0,0.0,386329.0,2.9730000000000003,6.2,15375.0,92
2411,38950,0.0,0.0,5301200.0,2.695,5.9,16181.5,96
2412,30194,18000000.0,3900000.0,3900000.0,4.131,6.3,20648.333333333332,117
2413,10169,0.0,0.0,16247964.0,6.54,5.5,25671.5,98
2414,103299,0.0,3206713.0,3206713.0,0.8740000000000001,5.8,13687.0,105
2415,41805,0.0,0.0,11128309.0,2.451,4.7,21353.0,89
2416,35696,15600000.0,0.0,13571817.0,3.385,5.0,31696.0,91
2417,11544,80000000.0,145771527.0,145794338.0,14.023,7.4,8838.25,85
2418,180,102000000.0,358372926.0,132072926.0,12.412,7.3,13801.8,145
2419,17710,3000000.0,0.0,13684949.0,4.785,5.5,14444.25,76
2420,2022,50000000.0,171269535.0,126293452.0,9.038,5.7,23535.5,96
2421,50035,250000.0,4186931.0,4186931.0,3.844,6.2,30376.666666666668,91
2422,9719,0.0,0.0,305690.0,2.9760000000000004,5.9,30376.666666666668,113
2423,27224,0.0,0.0,9285189.0,2.385,6.2,37877.5,114
2424,12251,15000000.0,0.0,40227000.0,3.0239999999999996,5.4,23535.5,89
2425,88818,0.0,0.0,5186392.0,2.6310000000000002,5.2,37877.5,103
2426,70489,0.0,0.0,1468300.0,0.799,6.7,44059.0,100
2427,21972,30000000.0,0.0,51432423.0,5.97,5.8,15443.333333333334,99
2428,608,140000000.0,441818803.0,190418803.0,25.003,6.2,20205.0,88
2429,59387,11000000.0,11411644.0,11411644.0,5.888,6.0,15972.25,73
2430,26290,0.0,0.0,304909.0,2.474,7.3,37877.5,94
2431,6278,60000000.0,43061982.0,43061982.0,11.465,6.0,13723.666666666666,101
2432,4147,80000000.0,181001478.0,104454762.0,10.859000000000002,7.3,28387.5,117
2433,11442,15000000.0,37664855.0,30354442.0,7.846,4.4,16017.0,94
2434,8869,30000000.0,0.0,17322606.0,7.693,5.4,17918.0,99
2435,8665,100000000.0,35168966.0,35168966.0,9.627,6.4,24554.5,138
2436,10996,120000000.0,169956806.0,64956806.0,8.452,5.6,19170.5,77
2437,818,63000000.0,296655431.0,213307889.0,9.318999999999999,5.9,31696.0,94
2438,18357,35000000.0,0.0,16988996.0,3.1860000000000004,4.2,19170.5,88
2439,13908,16000000.0,0.0,40363530.0,5.725,3.7,19046.5,80
2440,2675,72000000.0,408247917.0,227966634.0,9.085,6.5,13768.666666666666,106
2441,9962,8000000.0,16856124.0,14015786.0,5.192,6.0,37877.5,93
2442,9573,50000000.0,26199517.0,26199517.0,7.886,6.2,21037.25,110
2443,7451,70000000.0,277448382.0,142109382.0,15.314,5.8,17780.0,124
2444,2750,0.0,0.0,1130379.0,5.523,6.9,26365.333333333332,117
2445,43772,0.0,0.0,114183.0,0.6,6.0,31696.0,100
2446,34070,0.0,0.0,2303.0,6.801,7.4,44059.0,98
2447,6173,0.0,0.0,1359133.0,6.072,7.3,25917.333333333332,115
2448,10081,0.0,0.0,19734940.0,4.906000000000001,6.2,25474.0,109
2449,11692,100000000.0,7103973.0,4420080.0,5.181,4.3,18537.5,95
2450,9266,30000000.0,51842679.0,40390647.0,6.621,5.7,24323.0,104
2451,3640,0.0,0.0,4160475.0,2.639,6.8,30376.666666666668,109
2452,8653,1000000.0,21075.0,21075.0,4.835,7.0,44059.0,90
2453,30072,25000000.0,10113733.0,10103647.0,5.811,6.2,29717.0,102
2454,9357,12000000.0,52223306.0,31597131.0,5.7379999999999995,6.6,32518.0,96
2455,12771,29000000.0,16930185.0,16930185.0,7.028,5.4,23535.5,100
2456,9296,0.0,19576023.0,9680913.0,9.16,5.7,23254.0,117
2457,15070,20000000.0,12398628.0,12398628.0,12.222999999999999,6.3,44059.0,100
2458,19975,0.0,0.0,8540346.0,3.6260000000000003,5.4,6273.0,76
2459,9595,26000000.0,181096164.0,69467617.0,7.791,6.5,17715.75,84
2460,9941,14000000.0,62134225.0,62134225.0,5.869,5.8,31696.0,103
2461,10859,0.0,0.0,65673233.0,7.393,6.4,20191.0,117
2462,13571,0.0,0.0,418807.0,2.434,6.5,44059.0,111
2463,20616,8500000.0,34411240.0,28563926.0,5.135,5.0,20977.0,85
2464,10611,12000000.0,75781642.0,75782105.0,6.652,6.1,31696.0,102
2465,4108,21000000.0,43928932.0,25296447.0,17.352999999999998,6.6,16181.5,92
2466,9685,9000000.0,4777465.0,4681503.0,6.231,6.6,37877.5,98
2467,16370,14000000.0,8041049.0,8041049.0,2.2569999999999997,5.6,19647.0,113
2468,18913,0.0,19740070.0,19740070.0,2.47,5.8,31696.0,94
2469,14361,24000000.0,22518097.0,22518097.0,5.522,5.5,22615.5,90
2470,18943,0.0,0.0,25029569.0,4.376,5.0,31696.0,81
2471,32685,0.0,0.0,14143280.0,5.421,5.5,31696.0,91
2472,33506,9000000.0,0.0,14904910.0,2.8339999999999996,7.0,37877.5,97
2473,34086,3000000.0,15369573.0,15369573.0,2.378,4.7,18167.666666666668,100
2474,11504,0.0,0.0,6948859.0,4.55,4.9,20484.0,90
2475,23470,0.0,4916135.0,4916135.0,3.5469999999999997,4.3,31696.0,100
2476,29698,30000.0,0.0,216781.0,3.045,7.2,44059.0,94
2477,19460,0.0,0.0,624153.0,4.396,7.7,37877.5,123
2478,575,0.0,0.0,141072.0,6.986000000000001,7.5,32518.0,114
2479,10550,70000000.0,19924033.0,14294842.0,6.11,4.3,20312.0,91
2480,9034,10000000.0,0.0,30307416.0,4.667,5.7,37877.5,100
2481,9093,35000000.0,29882645.0,18306166.0,5.94,6.6,8840.0,132
2482,9039,30000000.0,6916869.0,62536.0,6.265,6.0,20312.0,106
2483,1958,0.0,0.0,3076425.0,5.901,7.0,13537.5,111
2484,68569,0.0,0.0,80636.0,4.529,6.3,44059.0,133
2485,11013,4000000.0,9304609.0,4059680.0,8.071,6.8,30376.666666666668,107
2486,129,19000000.0,274925095.0,10055859.0,24.009,8.5,9141.666666666666,125
2487,11529,38000000.0,180622424.0,127223418.0,6.729,6.2,23535.5,108
2488,10771,60000000.0,0.0,50547998.0,7.462999999999999,5.5,25671.5,98
2489,31005,21000000.0,10011050.0,6835856.0,5.5520000000000005,6.3,29717.0,112
2490,2110,0.0,0.0,81525.0,5.935,6.4,25819.0,94
2491,4107,0.0,773228.0,768045.0,4.677,7.4,44059.0,107
2492,10575,11000000.0,0.0,774317.0,6.272,6.6,44059.0,97
2493,9260,12000000.0,0.0,333976.0,4.408,6.3,22206.0,86
2494,21828,0.0,2415396.0,2415396.0,2.9210000000000003,6.9,44059.0,99
2495,41971,0.0,0.0,2011497.0,1.696,5.8,44059.0,126
2496,82545,0.0,0.0,2268181.0,0.7709999999999999,5.7,44059.0,123
2497,53049,130000.0,799674.0,799674.0,0.8859999999999999,5.9,29717.0,107
2498,12719,0.0,6488144.0,6488144.0,3.343,6.7,24330.6,108
2499,12590,40000000.0,605562.0,605562.0,5.312,6.1,11057.0,105
2500,37964,8000000.0,27362712.0,27362712.0,3.221,6.8,15375.0,109
2501,1809,4000000.0,0.0,6532619.0,5.874,6.4,28026.75,110
2502,13768,15000000.0,19158074.0,19158074.0,5.961,6.5,26024.0,90
2503,10994,16000000.0,0.0,16346122.0,5.556,7.2,44059.0,109
2504,8051,25000000.0,17000000.0,17844216.0,6.331,7.0,30376.666666666668,95
2505,12779,10000000.0,598645.0,7876.0,6.12,4.6,23535.5,89
2506,15992,25000000.0,10719357.0,10727683.0,3.967,4.6,32518.0,99
2507,565,48000000.0,249348933.0,129128133.0,15.012,6.5,12810.333333333334,115
2508,14112,7000000.0,2062066.0,2062066.0,5.155,6.2,28387.5,105
2509,15192,5000000.0,0.0,517872.0,4.273,6.6,44059.0,108
2510,30309,3000000.0,0.0,5844929.0,2.068,6.0,37877.5,90
2511,16646,0.0,6723732.0,37439.0,7.082000000000001,7.4,18731.0,99
2512,12647,48000000.0,0.0,15965919.0,6.4079999999999995,5.7,28387.5,106
2513,10285,3000000.0,15938065.0,15935068.0,16.156,4.2,15352.0,87
2514,9645,35000000.0,68349884.0,30113491.0,8.472999999999999,5.5,11057.0,91
2515,13098,0.0,3090862.0,3042188.0,5.837999999999999,7.0,31853.0,97
2516,13440,60000000.0,0.0,5350371.0,3.9410000000000003,4.8,13687.0,104
2517,12454,9000000.0,0.0,121756.0,3.238,7.1,44059.0,128
2518,1360,12000000.0,56298474.0,25885000.0,5.263,7.5,29717.0,123
2519,13441,0.0,1260761.0,1266828.0,6.531000000000001,6.1,37877.5,106
2520,14626,0.0,0.0,247606.0,4.163,7.1,44059.0,92
2521,8427,70000000.0,33561137.0,33105600.0,6.88,5.3,19398.5,97
2522,9021,65000000.0,172855065.0,139236327.0,6.75,5.5,15426.25,104
2523,13526,16000000.0,109130.0,102622.0,5.079,5.7,20977.0,100
2524,65,41000000.0,215000000.0,116724075.0,11.974,7.0,44059.0,110
2525,10712,13500000.0,29027914.0,15854988.0,4.861000000000001,7.1,29717.0,107
2526,10167,13000000.0,0.0,15361537.0,6.07,4.8,17780.0,98
2527,672,100000000.0,876688482.0,261988482.0,40.198,7.7,10762.0,161
2528,2528,0.0,1942423.0,1942424.0,2.425,6.5,44059.0,143
2529,12716,0.0,0.0,1710856.0,6.0729999999999995,7.4,28797.0,105
2530,12717,0.0,0.0,1477071.0,6.3229999999999995,7.2,37877.5,98
2531,13888,11000000.0,2807854.0,2807854.0,7.952999999999999,5.5,14455.0,102
2532,48524,0.0,0.0,1776440.0,1.864,6.3,30376.666666666668,91
2533,10750,10000000.0,15073942.0,15073942.0,5.523,6.5,31853.0,111
2534,36669,142000000.0,431971116.0,160942139.0,12.873,5.9,18053.0,133
2535,17187,12500000.0,0.0,14060950.0,4.963,7.0,44059.0,109
2536,10426,10000000.0,33526835.0,32983713.0,8.812999999999999,6.2,31696.0,85
2537,8198,30000000.0,27674124.0,12987647.0,5.188,6.8,23060.333333333332,101
2538,64,0.0,51001550.0,9284265.0,5.962999999999999,7.6,29717.0,112
2539,13376,34000000.0,23833131.0,23443124.0,5.556,5.2,13646.0,76
2540,2103,47000000.0,30002758.0,14970038.0,7.34,6.0,22902.0,99
2541,9016,140000000.0,109578115.0,38176783.0,12.463,7.4,7537.8,95
2542,16028,17000000.0,0.0,12840842.0,5.968999999999999,4.8,16017.0,89
2543,23303,17000000.0,0.0,2865916.0,3.339,5.4,31696.0,100
2544,25284,2500000.0,0.0,6138485.0,5.809,6.7,25917.333333333332,110
2545,9932,60000000.0,55003135.0,32122249.0,6.654,5.7,22206.0,96
2546,13369,3500000.0,18591272.0,17504595.0,3.295,6.4,28387.5,90
2547,2757,19000000.0,32801173.0,22245861.0,7.784,7.4,30376.666666666668,114
2548,7299,20000000.0,5359645.0,1203974.0,11.081,7.0,16632.0,107
2549,13497,20000000.0,57588485.0,56398162.0,6.229,6.3,23617.75,118
2550,11852,0.0,35081550.0,35081594.0,7.406000000000001,5.6,31696.0,104
2551,7303,55000000.0,154906693.0,94011225.0,7.541,5.8,23535.5,105
2552,201,60000000.0,67312826.0,43254409.0,9.966000000000001,6.2,23488.75,116
2553,2755,30000000.0,105834556.0,65016287.0,6.98,6.8,37877.5,125
2554,21868,10000000.0,0.0,1483975.0,3.7569999999999997,6.8,44059.0,94
2555,18602,0.0,0.0,267194.0,3.293,7.1,44059.0,97
2556,121,94000000.0,926287400.0,342551365.0,28.993000000000002,8.2,10762.0,179
2557,25838,0.0,0.0,18223.0,3.062,8.0,24102.0,139
2558,1429,5000000.0,13060843.0,13060843.0,8.26,7.4,28387.5,135
2559,13435,12500000.0,23367586.0,21078145.0,6.994,6.8,44059.0,120
2560,3131,100000000.0,193772504.0,77812000.0,12.624,7.2,28387.5,167
2561,2642,60000000.0,93354918.0,93354851.0,8.641,6.2,23535.5,101
2562,14317,25000000.0,0.0,40108697.0,5.0,5.8,14747.333333333334,85
2563,11022,7500000.0,12633747.0,10460089.0,7.487,6.8,25917.333333333332,105
2564,24249,7000000.0,0.0,12626043.0,3.2439999999999998,6.0,32518.0,99
2565,32074,18000000.0,1501785.0,1501785.0,1.9180000000000001,5.4,25671.5,98
2566,14931,0.0,0.0,9888167.0,5.311,5.9,29490.333333333332,97
2567,11317,0.0,0.0,17359799.0,5.394,5.6,30376.666666666668,99
2568,4032,17000000.0,0.0,59847242.0,7.696000000000001,7.1,30376.666666666668,102
2569,25720,0.0,0.0,1500000.0,1.732,6.1,20977.0,100
2570,21332,0.0,0.0,7634909.0,3.46,5.6,44059.0,105
2571,640,52000000.0,352114312.0,164615351.0,18.489,7.9,28387.5,141
2572,10599,0.0,41323171.0,3684305.0,6.771,5.8,15443.333333333334,108
2573,1574,45000000.0,306776732.0,170687518.0,7.82,7.1,22953.0,113
2574,590,25000000.0,41597830.0,41675994.0,8.746,7.3,29717.0,110
2575,13560,11000000.0,0.0,527019.0,3.97,6.3,44059.0,106
2576,29339,10000000.0,0.0,1587173.0,4.849,6.9,29717.0,132
2577,423,35000000.0,120072577.0,32572577.0,10.282,8.3,24102.0,150
2578,28028,0.0,0.0,17639.0,2.458,5.0,28387.5,110
2579,12090,18000000.0,101564935.0,56127162.0,6.892,5.4,23535.5,95
2580,9582,20000000.0,17432163.0,15408822.0,6.157,5.5,23535.5,101
2581,10628,60000000.0,0.0,66934963.0,5.165,4.4,25671.5,89
2582,11078,0.0,50097949.0,35764982.0,7.441,5.6,25671.5,88
2583,598,3300000.0,30641770.0,7563397.0,10.895,8.3,22186.8,130
2584,13199,16000000.0,0.0,13086430.0,4.3389999999999995,7.5,44059.0,125
2585,26393,0.0,11690.0,11690.0,2.7060000000000004,3.5,23535.5,90
2586,15278,0.0,17953778.0,17953778.0,3.112,6.2,31696.0,89
2587,14667,0.0,0.0,394631.0,3.145,7.1,29717.0,94
2588,53027,10000000.0,6166819.0,6166819.0,1.844,5.6,31696.0,97
2589,41927,0.0,0.0,1794001.0,1.4,5.5,23535.5,107
2590,10727,11000000.0,0.0,32551396.0,6.797999999999999,5.1,16017.0,86
2591,61807,0.0,0.0,296081.0,2.7260000000000004,6.0,44059.0,99
2592,12253,0.0,23510601.0,21701045.0,5.593,5.4,25474.0,110
2593,9358,26000000.0,90426405.0,46961214.0,8.197000000000001,6.1,16017.0,90
2594,1647,46000000.0,101191884.0,52802140.0,8.525,6.3,20312.0,115
2595,9027,11000000.0,0.0,3034181.0,5.547000000000001,5.1,23535.5,94
2596,10894,500000.0,150277.0,150277.0,5.312,6.4,27558.0,93
2597,15802,0.0,0.0,277813.0,4.17,6.1,44059.0,135
2598,26454,0.0,0.0,17334912.0,2.9,6.3,23535.5,105
2599,9919,50000000.0,177371441.0,105813373.0,11.139000000000001,6.5,23535.5,116
2600,6038,50000000.0,88323487.0,60476872.0,9.019,6.0,21626.0,114
2601,9480,78000000.0,179179718.0,431881.0,12.328,5.1,16181.5,103
2602,14873,20000000.0,135680000.0,47887943.0,8.416,5.8,6273.0,72
2603,13132,2500000.0,0.0,548712.0,2.801,6.1,29717.0,108
2604,1956,3500000.0,0.0,236266.0,4.832,6.3,28797.0,103
2605,12112,0.0,5126264.0,1009827.0,4.091,6.7,18176.0,92
2606,50380,0.0,0.0,449482.0,1.7480000000000002,6.4,44059.0,105
2607,12139,0.0,117270765.0,51270765.0,8.226,5.6,31696.0,94
2608,33221,0.0,0.0,4790801.0,1.22,6.5,10090.0,100
2609,59201,0.0,0.0,3416846.0,2.124,4.7,16846.5,97
2610,26172,0.0,0.0,3074681.0,1.811,5.9,20977.0,91
2611,33055,6000000.0,0.0,9947631.0,1.8230000000000002,5.8,19647.0,100
2612,33851,6000000.0,1432687.0,1432687.0,3.346,5.9,31853.0,107
2613,31598,0.0,0.0,11207891.0,3.2760000000000002,6.3,28387.5,132
2614,16072,56000000.0,12923936.0,12870569.0,4.822,5.9,22617.0,219
2615,11615,50000000.0,38955598.0,19593740.0,7.331,7.4,25917.333333333332,130
2616,11635,24000000.0,87055349.0,75585093.0,9.106,6.6,31696.0,88
2617,102,0.0,0.0,122308.0,4.0889999999999995,7.4,15375.0,113
2618,14293,4000000.0,0.0,562059.0,3.009,6.7,32244.0,99
2619,10623,30000000.0,56489558.0,34604054.0,7.89,5.8,24349.75,101
2620,9613,8000000.0,0.0,1641788.0,5.18,6.6,25228.0,98
2621,7015,10000000.0,0.0,384048.0,2.113,6.6,28387.5,113
2622,21867,8500000.0,0.0,277646.0,2.905,6.9,29717.0,136
2623,6524,13000000.0,0.0,4102526.0,4.588,5.6,31696.0,92
2624,11244,30000000.0,0.0,8023147.0,2.8680000000000003,4.7,31696.0,100
2625,77233,0.0,1221366.0,1221366.0,1.6480000000000001,4.9,37877.5,93
2626,21801,500000.0,0.0,13134.0,3.0860000000000003,6.6,44059.0,112
2627,10678,33000000.0,132675402.0,132716677.0,4.9030000000000005,5.6,31696.0,105
2628,9567,70000000.0,85632458.0,43734876.0,8.115,6.5,28227.666666666668,121
2629,979,0.0,792.0,753501.0,9.751,7.1,21037.25,97
2630,13819,0.0,0.0,3663356.0,9.342,6.0,44059.0,103
2631,24186,0.0,0.0,319125.0,1.3430000000000002,7.0,44059.0,121
2632,455,0.0,76578641.0,32543449.0,5.846,6.2,30376.666666666668,112
2633,10632,55000000.0,34234008.0,34238611.0,6.9479999999999995,6.0,28227.666666666668,94
2634,10929,22000000.0,0.0,6886089.0,4.7330000000000005,5.9,25364.333333333332,100
2635,44968,0.0,0.0,17952857.0,2.625,5.2,23535.5,100
2636,8996,0.0,0.0,5575738.0,3.6289999999999996,7.3,24102.0,112
2637,12157,0.0,29888235.0,29888235.0,6.176,6.1,30376.666666666668,103
2638,71142,4000000.0,0.0,11276846.0,1.7409999999999999,5.1,25474.0,114
2639,45129,0.0,2080046.0,2080046.0,2.0580000000000003,7.6,44059.0,113
2640,41164,0.0,0.0,336396.0,1.12,6.0,44059.0,91
2641,6171,68000000.0,75715436.0,33715436.0,6.577999999999999,5.3,21341.25,136
2642,13691,0.0,0.0,23103423.0,6.888,6.4,6273.0,75
2643,11523,30000000.0,15614000.0,15589458.0,6.587000000000001,5.1,23535.5,87
2644,28881,29000000.0,5519569.0,5519569.0,1.2790000000000001,6.5,17511.0,126
2645,9341,60000000.0,74208267.0,31186896.0,8.346,5.6,23488.75,135
2646,9776,35200000.0,0.0,37788228.0,6.266,5.4,31696.0,95
2647,10735,20000000.0,0.0,35990505.0,8.902000000000001,6.0,30376.666666666668,105
2648,12516,12000000.0,0.0,1963207.0,6.4670000000000005,7.6,26024.0,119
2649,41938,17000000.0,0.0,3560932.0,2.72,5.1,16846.5,99
2650,79615,0.0,225358.0,225358.0,1.0070000000000001,5.2,29717.0,112
2651,8409,36000000.0,44350926.0,26183197.0,7.654,5.9,24349.75,109
2652,1817,13000000.0,97837138.0,46566212.0,9.333,6.8,32518.0,81
2653,11299,0.0,0.0,1000045.0,6.855,7.6,13949.25,115
2654,7294,0.0,0.0,921547.0,5.207999999999999,7.2,29490.333333333332,97
2655,9506,75000000.0,195745823.0,135645823.0,8.871,6.0,31696.0,106
2656,14290,250000.0,0.0,3802390.0,2.67,6.6,28387.5,101
2657,2662,7000000.0,16829545.0,12634962.0,6.245,6.1,11057.0,89
2658,42383,0.0,0.0,103874.0,3.49,5.4,29717.0,91
2659,11817,52000000.0,0.0,23020488.0,7.17,5.3,14151.333333333334,104
2660,24621,0.0,6126237.0,6126237.0,2.887,6.0,31696.0,80
2661,13370,0.0,18750246.0,17508936.0,4.427,6.9,17518.5,91
2662,8326,20000000.0,0.0,67406573.0,6.724,6.7,14568.25,117
2663,13411,16000000.0,0.0,34308901.0,5.904,5.0,22206.0,100
2664,14237,0.0,4352094.0,4264509.0,4.555,6.0,18250.5,96
2665,9930,40000000.0,0.0,49851591.0,4.599,5.9,19929.0,116
2666,32083,14000000.0,0.0,1989059.0,0.7959999999999999,6.1,37877.5,112
2667,107569,12000000.0,0.0,3965604.0,1.604,5.0,37877.5,100
2668,16651,7000000.0,4720371.0,4720371.0,3.2760000000000002,6.4,28797.0,113
2669,108553,0.0,0.0,17854930.0,2.8710000000000004,4.9,31696.0,87
2670,12661,0.0,12416686.0,12416686.0,4.6930000000000005,6.2,22206.0,90
2671,29355,0.0,0.0,26285544.0,3.779,6.3,31696.0,106
2672,31633,26000000.0,12454768.0,12454768.0,3.423,5.4,23535.5,115
2673,47762,3000000.0,9563393.0,9563393.0,1.723,5.1,31696.0,89
2674,47329,0.0,20240128.0,20240128.0,1.827,6.0,44059.0,109
2675,10743,15000000.0,0.0,12212417.0,6.452000000000001,6.4,16846.5,97
2676,2832,30000000.0,90259536.0,52159536.0,11.613,7.1,12786.75,90
2677,31459,0.0,0.0,7375836.0,2.95,5.5,37877.5,100
2678,31932,17500000.0,0.0,43061.0,2.188,6.0,25917.333333333332,116
2679,15098,0.0,0.0,69716.0,2.8710000000000004,7.1,44059.0,100
2680,18736,17000000.0,55534455.0,42672630.0,7.619,5.9,17905.333333333332,94
2681,15394,10000000.0,0.0,1011054.0,3.653,7.0,25917.333333333332,104
2682,10708,60000000.0,164433867.0,104297061.0,6.769,5.7,19170.5,92
2683,22958,4000000.0,0.0,732241.0,4.2780000000000005,6.5,44059.0,96
2684,42017,0.0,0.0,930211.0,1.889,5.9,3341.0,108
2685,117269,0.0,0.0,4263112.0,0.904,5.1,44059.0,104
2686,604,150000000.0,738599701.0,281492479.0,19.608,6.9,13153.4,138
2687,10720,35000000.0,20298207.0,20298207.0,6.593,6.1,23535.5,101
2688,310,81000000.0,484572835.0,242829261.0,23.756,6.6,24779.75,101
2689,5146,40000000.0,20440627.0,20440627.0,6.224,5.5,31696.0,100
2690,12,94000000.0,940335536.0,380843261.0,22.623,7.8,14444.25,100
2691,9654,60000000.0,176070171.0,106128601.0,14.91,6.7,16181.5,111
2692,9902,12600000.0,28650575.0,15417771.0,14.455,6.1,16017.0,84
2693,584,76000000.0,236350661.0,127154901.0,2.443,6.3,17780.0,107
2694,29514,9000000.0,0.0,349618.0,4.824,6.1,11057.0,120
2695,47715,0.0,0.0,112560.0,0.938,6.7,37877.5,100
2696,111815,0.0,0.0,7698010.0,1.569,5.7,44059.0,126
2697,37264,0.0,0.0,21202099.0,3.783,6.0,31696.0,91
2698,11890,35000000.0,23562716.0,23562716.0,7.455,6.4,16546.0,109
2699,36807,11000000.0,0.0,14708874.0,3.333,5.3,31696.0,107
2700,290,9000000.0,6153939.0,6153939.0,6.529,7.5,32518.0,116
2701,2263,0.0,6263883.0,6263883.0,3.048,6.9,44059.0,124
2702,14817,9000000.0,0.0,23687907.0,5.619,5.7,19170.5,95
2703,41791,0.0,0.0,7310000.0,2.101,6.6,29717.0,118
2704,41670,0.0,0.0,12282994.0,2.947,5.9,24050.0,110
2705,36372,0.0,0.0,1131399.0,1.5119999999999998,5.2,32518.0,90
2706,24073,0.0,11359129.0,11359129.0,3.029,5.7,31696.0,103
2707,2071,22000000.0,11511031.0,11511031.0,5.3020000000000005,6.3,13687.0,98
2708,48864,0.0,0.0,1106475.0,1.6909999999999998,6.4,37877.5,107
2709,10152,19000000.0,39267515.0,26276465.0,14.257,4.0,31696.0,85
2710,31246,12000000.0,4922166.0,4922166.0,1.7990000000000002,2.8,9358.0,81
2711,11375,75000000.0,51142659.0,30013346.0,5.112,5.1,25474.0,116
2712,20694,25000000.0,0.0,39399750.0,4.587,5.6,14444.25,100
2713,17813,30000000.0,15368897.0,14208384.0,5.317,5.2,30376.666666666668,100
2714,9471,120000000.0,259175788.0,100830111.0,8.981,5.3,19714.2,106
2715,47676,2500000.0,764083.0,764083.0,0.9570000000000001,5.6,29717.0,95
2716,61225,0.0,17530973.0,17530973.0,3.63,5.6,44059.0,100
2717,18886,35000000.0,0.0,14587732.0,3.815,5.5,11896.0,115
2718,18722,40000000.0,20000000.0,20883046.0,3.388,5.9,23535.5,108
2719,40634,25000000.0,0.0,30950002.0,3.719,6.3,44059.0,116
2720,70912,0.0,667.0,667078.0,1.147,6.0,21057.333333333332,100
2721,1927,137000000.0,245360480.0,132177234.0,10.991,5.4,14151.333333333334,138
2722,10327,45000000.0,124914842.0,90186328.0,9.532,5.4,31696.0,95
2723,14411,60000000.0,26288320.0,26483452.0,10.309000000000001,6.8,8517.5,85
2724,296,200000000.0,435000000.0,150371112.0,15.181,6.0,14151.333333333334,109
2725,22,140000000.0,655011224.0,305413918.0,41.968999999999994,7.7,18216.75,143
2726,8698,78000000.0,179265204.0,66465204.0,10.945,5.8,12302.666666666666,110
2727,17920,8000000.0,0.0,1174139.0,2.9389999999999996,7.0,29717.0,113
2728,8961,130000000.0,273339556.0,138608444.0,8.632,6.4,21259.0,147
2729,17403,16000000.0,0.0,14108518.0,4.935,5.4,30376.666666666668,100
2730,9486,35000000.0,160583018.0,28082366.0,18.995,6.2,24106.666666666668,100
