,popularity,country,genre,january,february,march,april,may,june,july,august,september,october,november,december
2886,6.854,USA,Mystery,0,0,0,0,0,0,1,0,0,0,0,0
2887,5.626,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
2888,2.096,Australia,Drama,0,0,1,0,0,0,0,0,0,0,0,0
2889,3.3,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
2890,3.766,Taiwan,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
2891,2.278,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
2892,7.808,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
2893,7.564,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
2894,4.8580000000000005,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
2895,8.997,USA,Crime,0,0,0,0,0,0,0,0,1,0,0,0
2896,7.357,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
2897,5.354,Sweden,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
2898,5.479,Spain,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
2899,5.154,USA,Crime,0,0,0,1,0,0,0,0,0,0,0,0
2900,5.403,USA,Adventure,0,0,0,0,0,0,0,0,0,0,0,1
2901,6.85,France,Drama,0,0,0,0,0,0,0,0,0,0,1,0
2902,11.405,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
2903,6.938,UK,Adventure,0,0,0,0,0,0,0,1,0,0,0,0
2904,7.01,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
2905,6.2589999999999995,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
2906,10.702,China,Action,0,0,0,0,0,0,0,1,0,0,0,0
2907,1.205,USA,Crime,0,0,0,0,1,0,0,0,0,0,0,0
2908,7.188,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
2909,7.865,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
2910,3.8280000000000003,Hong Kong,Action,0,0,0,0,0,1,0,0,0,0,0,0
2911,1.107,Mexico,Adventure,0,0,0,1,0,0,0,0,0,0,0,0
2912,6.965,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
2913,2.7030000000000003,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
2914,6.945,Canada,Drama,0,0,0,1,0,0,0,0,0,0,0,0
2915,1.959,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
2916,0.758,UK,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
2917,5.9270000000000005,USA,Crime,1,0,0,0,0,0,0,0,0,0,0,0
2918,5.82,USA,Drama,0,0,0,0,0,0,0,0,0,0,0,1
2919,11.107000000000001,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
2920,11.48,USA,Adventure,1,0,0,0,0,0,0,0,0,0,0,0
2921,5.62,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
2922,6.936,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
2923,7.204,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
2924,9.199,UK,Biography,1,0,0,0,0,0,0,0,0,0,0,0
2925,31.467,USA,Adventure,0,0,0,0,0,0,0,0,0,0,0,1
2926,6.306,USA,Drama,0,0,0,0,0,0,0,0,0,0,0,1
2927,6.617999999999999,UK,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
2928,9.021,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
2929,7.046,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
2930,7.267,UK,Adventure,0,0,0,0,0,0,0,0,0,0,0,1
2931,7.046,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
2932,7.649,UK,Adventure,0,0,0,0,0,0,0,0,0,0,0,1
2933,2.025,Germany,Drama,0,0,0,0,1,0,0,0,0,0,0,0
2934,3.0410000000000004,Australia,Drama,0,0,0,0,0,0,0,0,1,0,0,0
2935,4.126,France,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
2936,5.992999999999999,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
2937,9.37,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
2938,6.6339999999999995,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
2939,1.8559999999999999,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
2940,0.884,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
2941,1.926,UK,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
2942,0.9259999999999999,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
2943,1.8019999999999998,UK,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
2944,4.176,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
2945,6.607,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
2946,5.0360000000000005,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
2947,5.692,USA,Animation,0,0,0,0,0,0,1,0,0,0,0,0
2948,2.577,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
2949,15.001,USA,Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0
2950,5.162999999999999,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
2951,5.65,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
2952,6.521,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
2953,6.046,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
2954,6.752999999999999,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
2955,6.971,USA,Adventure,0,1,0,0,0,0,0,0,0,0,0,0
2956,5.735,Canada,Biography,0,1,0,0,0,0,0,0,0,0,0,0
2957,10.543,UK,Drama,0,1,0,0,0,0,0,0,0,0,0,0
2958,0.8079999999999999,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
2959,2.279,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
2960,1.3030000000000002,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
2961,0.6,USA,Drama,0,0,1,0,0,0,0,0,0,0,0,0
2962,1.693,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
2963,1.393,Germany,Drama,0,0,0,0,0,0,0,0,1,0,0,0
2964,4.62,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
2965,6.204,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
2966,2.721,Italy,Crime,0,0,0,0,0,0,0,0,0,0,1,0
2967,13.332,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
2968,4.394,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
2969,4.667,USA,Crime,0,1,0,0,0,0,0,0,0,0,0,0
2970,7.917999999999999,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
2971,4.46,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
2972,8.434,Germany,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
2973,10.933,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
2974,10.550999999999998,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
2975,6.181,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
2976,7.515,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
2977,6.795,Germany,Crime,0,1,0,0,0,0,0,0,0,0,0,0
2978,10.078,USA,Action,0,0,1,0,0,0,0,0,0,0,0,0
2979,9.972999999999999,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
2980,1.36,Canada,Drama,0,0,0,0,0,0,0,0,0,1,0,0
2981,8.351,USA,Action,0,0,1,0,0,0,0,0,0,0,0,0
2982,13.765999999999998,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
2983,10.33,USA,Mystery,0,0,1,0,0,0,0,0,0,0,0,0
2984,7.017,Germany,Action,0,0,1,0,0,0,0,0,0,0,0,0
2985,2.351,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
2986,6.396,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
2987,1.5730000000000002,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
2988,8.927,USA,Action,0,0,1,0,0,0,0,0,0,0,0,0
2989,13.855,USA,Drama,0,0,1,0,0,0,0,0,0,0,0,0
2990,8.248,USA,Crime,0,0,1,0,0,0,0,0,0,0,0,0
2991,4.54,Ireland,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
2992,7.6370000000000005,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
2993,7.478,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
2994,11.07,USA,Animation,0,0,1,0,0,0,0,0,0,0,0,0
2995,7.96,Netherlands,Crime,0,0,0,1,0,0,0,0,0,0,0,0
2996,6.215,Australia,Action,0,0,1,0,0,0,0,0,0,0,0,0
2997,12.867,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
2998,10.478,USA,Animation,0,0,0,1,0,0,0,0,0,0,0,0
2999,7.815,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
3000,6.989,USA,Drama,0,0,1,0,0,0,0,0,0,0,0,0
3001,4.156000000000001,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3002,7.09,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
3003,9.889,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3004,7.93,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3005,6.928,Italy,Crime,0,0,0,0,1,0,0,0,0,0,0,0
3006,4.695,USA,Crime,0,0,0,0,1,0,0,0,0,0,0,0
3007,0.8859999999999999,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
3008,2.886,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3009,16.607,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
3010,9.433,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
3011,4.717,UK,Crime,0,0,0,0,0,0,0,0,1,0,0,0
3012,17.522000000000002,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3013,13.385,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
3014,6.4670000000000005,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3015,5.968999999999999,Canada,Drama,0,0,0,1,0,0,0,0,0,0,0,0
3016,14.798,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3017,6.215,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
3018,16.18,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
3019,15.23,USA,Drama,0,0,0,0,1,0,0,0,0,0,0,0
3020,5.8870000000000005,Brazil,Drama,0,0,1,0,0,0,0,0,0,0,0,0
3021,7.136,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
3022,3.159,France,Drama,0,0,0,0,0,0,0,1,0,0,0,0
3023,0.6,Canada,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
3024,0.8,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3025,6.94,Hong Kong,Drama,0,0,0,0,1,0,0,0,0,0,0,0
3026,5.303999999999999,USA,Biography,0,0,0,0,0,0,0,0,0,1,0,0
3027,1.26,West Germany,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
3028,4.202,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
3029,3.719,UK,Drama,0,1,0,0,0,0,0,0,0,0,0,0
3030,7.12,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
3031,7.037000000000001,UK,Biography,1,0,0,0,0,0,0,0,0,0,0,0
3032,5.029,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
3033,5.734,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
3034,5.619,USA,Crime,0,0,0,0,0,0,0,1,0,0,0,0
3035,3.12,France,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3036,4.301,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
3037,9.032,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
3038,5.9479999999999995,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
3039,2.728,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
3040,2.722,USA,Action,0,0,1,0,0,0,0,0,0,0,0,0
3041,5.734,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
3042,5.058,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
3043,1.7930000000000001,UK,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
3044,3.66,France,Drama,1,0,0,0,0,0,0,0,0,0,0,0
3045,6.0729999999999995,Italy,Drama,0,0,0,0,0,1,0,0,0,0,0,0
3046,1.08,USA,Crime,0,0,0,0,0,0,0,0,1,0,0,0
3047,8.421,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
3048,1.6680000000000001,USA,Horror,0,0,0,0,0,0,0,0,0,0,0,1
3049,8.423,USA,Crime,1,0,0,0,0,0,0,0,0,0,0,0
3050,3.345,USA,Musical,0,0,0,0,0,0,0,0,0,1,0,0
3051,0.6,UK,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
3052,1.3319999999999999,UK,Action,0,0,0,0,0,1,0,0,0,0,0,0
3053,0.883,Canada,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3054,3.3310000000000004,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
3055,6.197,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
3056,0.9,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
3057,6.079,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
3058,6.785,Hong Kong,Crime,0,0,0,0,0,0,0,0,0,0,0,1
3059,6.292000000000001,USA,Horror,0,0,0,0,0,0,0,0,0,1,0,0
3060,2.068,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
3061,2.103,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
3062,3.34,Australia,Drama,0,0,1,0,0,0,0,0,0,0,0,0
3063,5.337000000000001,Japan,Drama,0,0,0,0,1,0,0,0,0,0,0,0
3064,7.062,South Korea,Drama,0,0,0,0,1,0,0,0,0,0,0,0
3065,5.425,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3066,1.517,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3067,0.802,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3068,2.995,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
3069,8.029,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
3070,4.4030000000000005,USA,Biography,0,0,1,0,0,0,0,0,0,0,0,0
3071,2.253,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
3072,7.6339999999999995,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
3073,5.58,USA,Drama,0,0,1,0,0,0,0,0,0,0,0,0
3074,2.405,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
3075,1.2570000000000001,UK,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
3076,1.45,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
3077,6.141,France,Drama,0,1,0,0,0,0,0,0,0,0,0,0
3078,3.516,USA,Action,0,0,1,0,0,0,0,0,0,0,0,0
3079,2.889,Japan,Action,0,0,0,0,0,0,0,0,0,0,1,0
3080,4.524,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
3081,7.731,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
3082,1.249,USA,Drama,0,0,0,0,0,0,0,0,0,0,0,1
3083,2.7969999999999997,UK,Adventure,0,0,0,0,0,0,0,0,1,0,0,0
3084,7.244,USA,Horror,0,0,0,0,0,0,0,0,0,1,0,0
3085,1.993,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
3086,6.541,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
3087,3.2430000000000003,Romania,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3088,6.32,USA,Action,0,0,1,0,0,0,0,0,0,0,0,0
3089,2.496,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
3090,4.086,France,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
3091,1.6740000000000002,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
3092,18.62,USA,Animation,0,0,0,0,1,0,0,0,0,0,0,0
3093,10.122,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
3094,7.506,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
3095,6.495,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
3096,2.75,USA,Biography,0,0,1,0,0,0,0,0,0,0,0,0
3097,1.982,UK,Drama,0,0,0,0,0,1,0,0,0,0,0,0
3098,5.617999999999999,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
3099,4.454,France,Drama,0,0,0,0,0,0,0,0,0,1,0,0
3100,26.683000000000003,UK,Adventure,0,0,0,0,0,1,0,0,0,0,0,0
3101,9.211,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
3102,12.899000000000001,USA,Animation,0,0,0,0,0,1,0,0,0,0,0,0
3103,7.041,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
3104,6.416,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3105,3.3310000000000004,France,Drama,0,0,0,1,0,0,0,0,0,0,0,0
3106,2.307,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
3107,2.693,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3108,2.112,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
3109,13.429,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3110,1.76,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
3111,0.87,UK,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
3112,1.633,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
3113,2.891,USA,Animation,0,0,0,0,1,0,0,0,0,0,0,0
3114,1.099,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
3115,3.389,UK,Drama,0,0,0,0,0,0,0,0,0,0,1,0
3116,6.242999999999999,UK,Action,0,0,0,0,0,0,0,0,0,1,0,0
3117,5.827000000000001,USA,Crime,0,0,0,0,0,0,0,1,0,0,0,0
3118,7.282,USA,Thriller,0,1,0,0,0,0,0,0,0,0,0,0
3119,4.013,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
3120,15.627,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
3121,3.346,UK,Crime,0,0,0,1,0,0,0,0,0,0,0,0
3122,15.452,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
3123,4.945,UK,Drama,0,0,0,1,0,0,0,0,0,0,0,0
3124,10.584000000000001,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
3125,4.9639999999999995,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3126,17.542,USA,Drama,0,0,0,0,0,1,0,0,0,0,0,0
3127,6.231,France,Adventure,0,0,0,0,0,1,0,0,0,0,0,0
3128,2.995,UK,Biography,0,0,0,0,0,0,0,1,0,0,0,0
3129,1.348,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
3130,2.9419999999999997,Denmark,Drama,0,0,0,0,0,0,0,0,1,0,0,0
3131,8.322000000000001,Australia,Action,0,0,0,0,0,0,0,0,1,0,0,0
3132,3.657,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
3133,7.019,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
3134,9.136000000000001,France,Action,0,0,0,0,0,0,0,0,0,0,1,0
3135,12.395999999999999,France,Action,1,0,0,0,0,0,0,0,0,0,0,0
3136,6.331,Japan,Animation,0,0,0,0,0,0,0,0,0,0,1,0
3137,7.32,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
3138,2.263,UK,Drama,0,0,0,0,0,0,1,0,0,0,0,0
3139,8.607999999999999,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
3140,7.416,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
3141,9.283999999999999,USA,Drama,0,0,0,0,0,0,1,0,0,0,0,0
3142,5.425,Germany,Drama,0,0,0,0,0,0,1,0,0,0,0,0
3143,15.847000000000001,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
3144,10.49,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
3145,5.825,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
3146,9.955,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
3147,26.055,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
3148,5.702000000000001,Colombia,Crime,0,0,0,0,0,0,0,1,0,0,0,0
3149,18.798,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
3150,10.044,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
3151,4.455,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
3152,2.471,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
3153,3.161,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
3154,3.181,UK,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3155,3.552,USA,Drama,0,0,0,0,1,0,0,0,0,0,0,0
3156,1.778,UK,Crime,0,0,0,0,1,0,0,0,0,0,0,0
3157,1.795,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
3158,2.597,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
3159,2.89,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
3160,2.8080000000000003,USA,Adventure,0,0,0,0,0,0,0,0,0,0,1,0
3161,2.06,UK,Drama,0,0,0,0,0,0,0,0,0,1,0,0
3162,1.7080000000000002,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
3163,7.551,USA,Drama,0,0,0,0,0,0,1,0,0,0,0,0
3164,6.4479999999999995,UK,Action,0,0,0,0,0,0,1,0,0,0,0,0
3165,9.655,USA,Drama,0,0,0,0,0,0,1,0,0,0,0,0
3166,7.936,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3167,12.331,USA,Crime,0,0,0,0,0,0,0,1,0,0,0,0
3168,6.06,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3169,5.763,UK,Drama,0,0,0,0,0,0,0,0,1,0,0,0
3170,1.536,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3171,2.05,France,Drama,0,1,0,0,0,0,0,0,0,0,0,0
3172,12.042,USA,Adventure,0,0,0,0,0,0,1,0,0,0,0,0
3173,20.383,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3174,11.069,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
3175,4.29,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
3176,5.534,USA,Adventure,0,0,0,0,0,0,0,1,0,0,0,0
3177,7.417000000000001,USA,Horror,0,0,0,0,0,0,0,1,0,0,0,0
3178,9.176,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
3179,7.292000000000001,UK,Crime,0,0,0,0,0,0,0,1,0,0,0,0
3180,5.6370000000000005,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
3181,6.4,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
3182,1.351,USA,Drama,0,0,0,0,0,0,0,0,0,0,1,0
3183,1.5090000000000001,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
3184,5.029,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
3185,4.274,UK,Horror,0,0,1,0,0,0,0,0,0,0,0,0
3186,4.127,Germany,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
3187,9.089,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
3188,8.22,Germany,Action,0,0,0,0,0,0,0,0,1,0,0,0
3189,6.178999999999999,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
3190,5.85,UK,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
3191,4.502,UK,Drama,0,0,0,0,0,0,1,0,0,0,0,0
3192,6.574,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
3193,8.978,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
3194,5.766,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
3195,6.979,Argentina,Adventure,0,0,0,0,0,0,0,0,0,1,0,0
3196,13.710999999999999,UK,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
3197,2.076,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
3198,14.030999999999999,USA,Animation,0,0,0,0,0,0,0,0,0,1,0,0
3199,8.677,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
3200,6.831,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
3201,5.147,USA,Family,0,0,0,0,0,0,0,0,0,1,0,0
3202,8.142000000000001,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
3203,7.439,USA,Drama,0,0,0,0,1,0,0,0,0,0,0,0
3204,4.851,UK,Drama,0,0,0,0,0,0,0,0,0,1,0,0
3205,7.539,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
3206,3.5269999999999997,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
3207,2.886,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
3208,2.033,Canada,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
3209,1.8130000000000002,USA,Animation,0,0,0,0,0,0,1,0,0,0,0,0
3210,3.065,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
3211,1.306,France,Drama,0,0,0,0,0,0,0,0,1,0,0,0
3212,5.707999999999999,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
3213,4.931,USA,Horror,0,1,0,0,0,0,0,0,0,0,0,0
3214,5.877999999999999,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
3215,8.517999999999999,USA,Horror,0,0,0,0,0,0,0,0,0,1,0,0
3216,7.779,UK,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
3217,7.447,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
3218,11.931,Spain,Drama,0,0,0,0,0,0,0,0,0,0,0,1
3219,5.315,UK,Crime,0,1,0,0,0,0,0,0,0,0,0,0
3220,3.47,USA,Drama,0,0,0,0,0,0,0,0,0,0,0,1
3221,3.3110000000000004,UK,Drama,0,0,0,0,0,0,0,0,0,0,1,0
3222,16.833,USA,Horror,0,0,0,0,0,0,0,0,0,1,0,0
3223,6.457999999999999,USA,Biography,0,0,0,0,0,0,0,0,0,1,0,0
3224,5.497999999999999,UK,Drama,0,0,0,0,0,0,0,0,0,1,0,0
3225,25.525,USA,Animation,0,0,0,0,0,0,0,0,0,0,1,0
3226,3.219,Italy,Drama,1,0,0,0,0,0,0,0,0,0,0,0
3227,9.923,USA,Animation,0,0,0,0,0,0,0,0,0,0,1,0
3228,5.973,USA,Biography,1,0,0,0,0,0,0,0,0,0,0,0
3229,6.739,USA,Action,0,0,0,0,0,0,0,0,0,0,1,0
3230,9.663,UK,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
3231,8.886000000000001,USA,Biography,0,0,0,0,0,0,0,0,0,0,0,1
3232,5.396,India,Drama,0,0,0,0,0,0,0,0,0,0,1,0
3233,15.706,USA,Action,0,0,0,0,0,0,0,0,0,0,1,0
3234,7.983,Spain,Crime,0,1,0,0,0,0,0,0,0,0,0,0
3235,10.607999999999999,USA,Animation,0,0,0,0,0,0,0,0,0,0,1,0
3236,11.159,Germany,Action,0,0,0,0,0,0,0,0,0,0,1,0
3237,7.871,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
3238,9.687000000000001,USA,Drama,0,0,0,0,0,0,0,0,0,0,0,1
3239,2.294,UK,Drama,0,0,0,0,0,0,0,0,0,0,0,1
